STANDING	3	14.32875075	-0.948414989	-5.690852303	-2.813092328	-1.624368245	-17.74977203	46.0138316	-11.2126315	-5.015285144	-46.55299535	-46.35863725	-44.09725344	3.555877543	0.537568069	-0.099336709	-4.204249207	-5.460520554	-28.01502691	-6.447090546	-0.682854415	6.067510179	-12.82101729	-26.79027901	-21.67308061	-3.815638086	-1.918682862	-2.039346343	-13.99847496	-33.36641957	-18.3556652	-3.07781798	-2.015566385	-3.07781798	-2.015566385	-10.05672309	-4.538990023	-10.54943056	-12.04394027	-24.91981128	-28.61204134	-2.066364022	-0.377323667	-19.8181683	-3.206644244	-5.376395362	-19.09642867	-15.96732104	2.592419681	-2.77341492	-4.442864913	-6.660988589	-25.92391308	-8.106702036	-7.238683763	-30.06272864	-11.25037219	-17.44514204	-13.44666408	-6.324262141	-26.59201404	-14.8404566	-15.12288622	-27.10163247	-26.86005135	-7.834542438	-5.388650449	4.459356925	1.418124659	-11.45862168	2.154121763	-2.424420889	-7.796012113	2.131342422	-16.28645484	-15.79960052	-2.531827795	-28.23758277	-30.62063021	3.206777368
STANDING	3	15.38837251	-1.912245522	-6.493826943	-18.47428282	0.686056799	-21.81552164	52.12847273	-22.58821807	-9.61369336	-55.69840834	-53.67973128	-53.65871083	2.518597819	2.343770696	1.228412675	-27.0435124	-14.84914151	-41.804551	4.259683825	-8.217248933	1.272061812	-26.90631649	-34.38182791	-29.047311	-6.8151236	-2.362197812	-2.939267158	-29.92897472	-45.77067446	-33.83260291	-10.85687881	-19.68224852	-10.85687881	-19.68224852	-25.77716841	-25.90221491	-20.49198692	-24.12431254	-38.87282268	-42.36365438	-23.12824848	-4.649755524	-29.76517718	-16.83464842	-0.474352643	-20.69703635	-27.21373469	-5.901130569	-16.45485877	-28.22762407	-16.7425803	-39.96155751	-28.70034407	-15.8232999	-43.58364597	-19.18391652	-26.7735994	-26.11718404	-22.31478422	-37.60031699	-25.45869833	-28.60443849	-32.80671088	-33.10476133	-8.58663606	-20.01996777	-6.018816212	-18.63609869	-26.43166778	1.405490598	-24.36233301	-28.35594293	5.33917014	-30.33848344	-26.26572634	-10.4861049	-42.29578894	-43.66197274	4.44767715
STANDING	5	15.82248589	-0.392234391	-5.721581359	-54.24114168	-48.68863515	-48.68233002	53.77056715	-2.167767092	7.76375245	-54.54893954	-52.19054083	-51.21807576	4.061063211	-0.12431452	-0.687748435	-53.90823649	-52.14815988	-53.97459866	-1.807186655	-2.85530028	3.869296278	-50.98213245	-52.28933383	-50.81840712	-5.164599233	-2.235005857	-2.364439513	-52.74808247	-53.82595353	-52.90629921	-50.74186326	-49.26733287	-50.74186326	-49.26733287	-53.5843597	-52.80587467	-50.43761132	-48.55433586	-53.67073045	-53.08636052	-54.01205137	-49.88459619	-51.24469275	-54.35743089	-48.60425797	-48.06095772	-0.918773966	-0.500871389	-1.584101261	-53.93131717	-52.15673169	-53.67256869	-54.08361956	-52.42734564	-54.21204887	8.425932394	-8.046181053	-1.868367314	-50.94106093	-52.60491737	-50.80268685	-51.11573128	-52.18403744	-51.34020395	-10.00151101	-9.124915912	-6.114100371	-50.65991798	-49.65772956	-0.94876501	-52.74225057	-52.84170977	7.894409641	-50.65445961	-48.65918366	-8.835056789	-53.32804053	-52.98700192	-2.201561412
STANDING	5	12.04254214	-0.435636752	-4.775773212	-43.16158097	-39.79074533	-40.74816857	38.75218353	7.411603056	6.292301735	-43.25805183	-41.35749111	-41.58039598	3.298140608	-0.122660272	0.148988222	-42.90901341	-41.92259549	-42.8312073	-1.858362923	-3.67612995	3.625311587	-42.51392134	-41.802819	-41.38806923	-3.914889729	-2.000693123	-2.145944828	-42.50562853	-42.9190921	-42.45465456	-41.27104619	-40.52131722	-41.27104619	-40.52131722	-42.65008685	-42.49334019	-41.10927245	-40.98225166	-42.84932463	-42.69727486	-43.00783573	-40.54312837	-41.62682554	-43.23399707	-39.70082732	-40.56111444	-0.92105416	3.012196148	1.773911904	-42.94509785	-41.98644955	-42.65805855	-42.96734408	-41.99643545	-42.94498252	3.332367144	-5.801916386	-2.837827224	-42.11315908	-42.04025581	-41.27215074	-42.65317625	-41.69314475	-41.68324497	5.539219776	-8.259079005	4.254069197	-41.1967866	-40.72944881	2.578730727	-42.4353733	-42.52799423	10.82121557	-41.56945417	-41.12886208	-0.254474038	-42.75032829	-42.70971775	3.576765836
STANDING	5	14.47338493	-0.951819041	-5.612755391	-50.2285945	-50.40337189	-50.36525085	-25.14047108	49.654298	13.70952398	-49.17615748	-51.2701308	-50.80798554	4.410457086	0.388679631	-0.158114923	-51.13200883	-50.15714241	-51.24180716	-1.13846207	-4.1532899	8.314507081	-50.93393274	-50.82622327	-49.9503564	-5.3099345	-2.103124012	-3.683210375	-51.1379574	-51.15549292	-51.4633388	-50.27244991	-49.84786489	-50.27244991	-49.84786489	-50.9673452	-50.82881156	-49.24079163	-49.83097194	-51.29380997	-51.15611176	-50.37456728	-50.20181509	-50.80440168	-50.17760247	-50.59127771	-50.22587394	-7.052887612	24.25946805	6.880165307	-51.09986217	-50.19708544	-51.12901609	-51.25251406	-50.24461416	-51.27905115	12.47558818	10.17522149	4.7680817	-50.74146957	-50.86898158	-50.08655332	-50.99670003	-50.81740565	-50.09189838	-1.181626457	3.542492083	2.150721461	-50.03621917	-50.05131921	15.18566894	-50.82253175	-50.77186061	10.24426008	-50.34936758	-49.88167929	5.326971828	-51.20013734	-51.13859364	1.286308954
STANDING	5	15.55917139	-0.967961778	-6.033539482	-16.46951792	4.297910557	-25.59320043	54.46699775	-5.624655977	0.138669232	-54.84350936	-53.84878659	-54.01652502	4.736977468	-0.913886967	0.004660092	-16.96189738	-5.0982256	-34.32213784	-2.737951421	-3.864757398	4.566438777	-27.48913988	-28.25883367	-17.84723445	-4.97508679	-2.517533374	-2.703005738	-20.03015858	-32.00053493	-8.830222463	-8.866965766	-21.12200907	-8.866965766	-21.12200907	-16.14664935	-15.8055675	-19.93225268	-27.56190212	-24.89381918	-27.39518579	-16.11582602	0.529781143	-27.45406108	-16.66097189	2.385750253	-27.05135761	-18.05339261	-0.114268615	1.385382481	-19.31746916	-10.13911104	-33.06781047	-17.99785789	-3.053196183	-35.47207976	-20.12486435	-29.90679007	-19.27245177	-20.86944998	-28.78129623	-11.93511374	-29.64599625	-28.15026931	-23.54055621	-2.568170843	-1.074416689	9.37763787	-17.07957938	-29.09966786	8.391741245	-15.09097302	-17.11838106	-0.278481161	-27.11871842	-33.02552438	14.03475415	-30.69100019	-25.51725685	2.953048702
STANDING	5	13.79656458	-0.399550541	-4.715036741	12.92716719	4.265864577	-15.31689746	44.96251957	-2.855618096	1.018856178	-44.67307411	-42.88108078	-43.57805845	5.153578222	0.646805699	1.002969023	1.515352858	2.225977879	-24.56462698	-3.209844786	-3.326688194	3.790831951	-21.65040171	-19.22930501	-10.70984499	-5.177003388	-3.328993966	-1.878387597	-19.33120422	-24.1857999	-1.617822095	9.923526121	9.65485167	9.923526121	9.65485167	-2.996384229	-1.375081396	-10.24740226	-16.95188035	-18.66819419	-21.16425098	4.626304424	3.723719262	-17.61278421	15.81807207	1.260868413	-16.60969896	-21.31565155	1.709213253	-0.205493575	-1.729657111	-2.6697549	-23.12305747	0.519628861	4.238084455	-25.90536954	-16.49284623	-22.13675265	-14.26559795	-13.88121977	-17.97670453	-1.606226312	-24.20222423	-20.28298044	-17.61114379	-0.419374679	-0.359193783	9.943122929	7.319881934	2.014108029	-0.644158806	0.431645304	-4.21757789	5.215499047	-16.41890549	-22.75463989	9.617786603	-21.32377061	-22.89503586	3.401930901
STANDING	5	12.61759509	-1.528767849	-5.051158334	-2.149017565	8.696055595	-14.520132	44.03062624	-12.49930075	-1.090566212	-44.81825854	-42.32405083	-43.30672026	3.738584374	0.658612707	-1.202774804	-10.52313852	-5.876250799	-30.00334451	1.857398271	-5.508190935	1.994881252	-20.83708633	-20.69625384	-12.47621266	-6.722395259	-2.631510154	-2.514008385	-14.34652452	-29.69563627	-13.26125579	2.047141503	-6.426610037	2.047141503	-6.426610037	-11.62796342	-14.57876766	-11.06929568	-16.6703299	-22.25394389	-26.22543908	-7.589810979	3.425844843	-21.50112181	-0.222695245	7.756768666	-13.59506298	-20.10218846	-5.756904221	-6.357436948	-13.61709711	-9.250442281	-28.51572084	-10.59040862	-4.949624182	-31.43480843	-18.69827233	-27.1194399	-15.96312384	-12.38990952	-24.2806252	-6.570665483	-23.57922227	-18.96386048	-17.87776632	-2.894275781	-6.489000111	2.858224349	-7.955291675	-11.94232058	-0.963258129	-12.43972213	-17.79498377	5.852125108	-18.45053295	-20.70091744	-1.099809343	-26.85317452	-26.90679593	0.271956627
STANDING	6	15.97973617	-1.033047065	-6.393851421	-55.9602151	-52.52511193	-52.7644652	53.87292322	-13.12430906	0.7934028	-56.17823481	-55.20159877	-53.73931855	4.164987746	0.496973876	-0.27457598	-55.46856024	-54.11364979	-55.15019278	-1.610359042	-3.361994745	4.374150052	-54.01099402	-53.72173542	-54.02358289	-5.88767445	-2.444321337	-2.88666348	-53.94614481	-54.85806333	-54.8772161	-53.86630396	-53.54068423	-53.86630396	-53.54068423	-55.12483886	-54.49765132	-53.54607043	-52.20581966	-54.91415471	-54.29456533	-55.69471638	-53.02917889	-53.74324897	-56.09184032	-52.52259933	-52.55783178	3.787774114	-4.938023872	1.190245934	-55.48839071	-54.2301115	-54.93338053	-55.58843363	-54.18884267	-55.28406321	10.63387594	-14.30779301	-4.077437374	-53.10190591	-53.76656933	-53.76465732	-54.31059153	-53.72473293	-54.40397504	-6.53882147	-11.17077241	-4.438858986	-53.91913883	-53.84015413	2.129190503	-54.48709831	-54.45674999	10.88378989	-52.81986493	-52.61719941	-3.996822345	-54.45923288	-54.26904447	1.574640133
STANDING	6	15.22281681	-0.802513884	-6.057025079	-53.90907135	-50.80251721	-50.91884034	51.35311142	3.754457649	3.823708114	-54.38798031	-52.84817971	-52.55117078	4.150968994	0.000140607	0.34305028	-53.3461212	-51.98290274	-52.72151239	-2.048432556	-4.944958164	4.698903034	-52.6552225	-51.92715246	-51.6824743	-5.151814384	-1.83692685	-2.56027371	-51.90431426	-52.89793995	-52.73332192	-52.22489422	-51.23649606	-52.22489422	-51.23649606	-52.95034261	-52.15000053	-51.29870967	-50.669271	-52.96110753	-52.25828145	-53.64433001	-51.0545401	-51.46889634	-54.03482066	-50.91223258	-50.91726616	0.167582472	6.786000636	4.501504151	-53.40706139	-52.08889517	-52.48098821	-53.43188221	-52.07840231	-52.89001053	5.496703395	-8.301395272	-5.024165674	-51.68192703	-51.91215662	-51.41206925	-52.98738756	-51.96958087	-52.10297388	7.667523428	-7.108156987	2.409569981	-51.46627152	-51.67509616	7.089612538	-52.15917595	-52.10175852	9.45144859	-51.13491236	-51.12520279	2.53954711	-52.36190113	-52.31581814	6.70155761
STANDING	6	14.17342165	-0.584416272	-7.587815511	-53.24081706	-52.7047551	-52.73731772	-27.17246309	54.52584741	10.02445941	-50.60153969	-54.67223152	-52.90345209	5.491847145	-0.065281667	0.187425854	-55.08144012	-53.21944618	-54.69982515	-0.453748653	-6.111443958	10.20881732	-54.45655883	-53.78719212	-53.53108708	-6.342235224	-2.417394453	-4.09131604	-53.55786167	-54.64184272	-54.69600708	-52.3760945	-51.14759602	-52.3760945	-51.14759602	-54.42077878	-54.16949026	-51.81186996	-52.49212633	-54.47180708	-54.32994909	-53.52951249	-52.65128711	-53.46856	-53.15038766	-52.99353954	-52.66827066	-12.52460625	19.85986853	9.203101887	-55.1231289	-53.35447495	-54.40227315	-55.21129209	-53.33589481	-54.92334983	0.653971796	-1.265567924	4.472698983	-53.32006687	-53.68097803	-53.16028693	-54.84340378	-53.88581058	-53.98679614	5.845296778	1.348436473	2.537785564	-52.00404418	-51.60631685	8.242489948	-54.07336185	-54.23850185	10.40392944	-53.01875745	-52.93560874	6.801098808	-54.36066957	-54.46376531	9.334623168
STANDING	6	16.16855548	-0.963038878	-6.287280455	-16.90270689	9.360191445	-28.74647981	54.60984494	-12.23760658	1.891766313	-55.7334541	-54.96216838	-54.56068647	3.987639498	-0.939540781	-0.421190784	-7.568731715	0.461071503	-32.81931559	-1.454048263	-4.243436056	4.781210156	-25.4231943	-18.90702927	-21.83894208	-5.009679214	-2.06516114	-3.07570452	-10.40825321	-23.73424403	-9.501012067	-9.509920677	-15.20384754	-9.509920677	-15.20384754	-11.12167049	-4.024368996	-16.02884694	-20.83936626	-18.31355754	-20.78837551	-10.71225642	8.024552454	-28.41564937	-19.67797833	5.796879604	-31.37705344	-11.21997899	1.258184873	10.55110141	-8.603746316	-4.296331233	-30.86200112	-10.98359757	1.792368866	-34.69158819	-10.16282533	-26.57942798	-5.935378595	-13.6600905	-19.45857048	-11.60380115	-29.3734597	-18.92449629	-29.19592631	5.200735456	2.372724952	17.26387214	-11.47903664	-24.03593633	11.40515075	-3.15788113	-5.500498307	-0.526044248	-18.79182403	-29.10695439	16.70724797	-20.89053045	-23.26049767	5.752709712
STANDING	6	13.29817239	-0.937768323	-5.146049098	18.41671871	17.28791802	-15.36980316	44.56950985	-10.27422405	-0.147831218	-45.81150084	-44.81172486	-44.85018079	4.976704498	0.474089187	-0.447585896	7.933011401	13.27411342	-16.16723147	-4.612019701	-1.640554601	4.176060457	-9.518584958	-9.08301936	-4.515830063	-1.230970715	-3.686831595	-1.786697522	1.888262212	-9.288403463	9.27391195	16.02022711	17.93337188	16.02022711	17.93337188	4.984563468	10.05610437	0.684853544	-2.046128405	-3.9809609	-5.338963976	15.75880829	16.30901634	-13.32492436	19.3617488	13.59589621	-19.4886869	-19.75916814	1.051736554	14.70015199	6.554639583	6.58571771	-13.58813785	4.255272477	16.37963485	-18.67473826	-15.15636935	-23.24849574	-1.67162038	3.041837054	-6.255718358	7.33657197	-13.7627959	-11.30260686	-13.23202861	0.072214383	7.254042011	14.54225486	19.00598566	6.941892339	5.111015152	11.70404442	7.430825348	-0.077116559	-0.689930083	-11.63298515	11.07326537	-6.36985845	-6.995210184	1.773422238
STANDING	6	13.67969711	-1.389369464	-6.226204378	-2.556885961	9.653081984	-18.02949526	46.59524432	-17.37736305	-0.941505718	-48.92937068	-46.55793484	-46.21601396	3.67744425	0.189385144	-0.121286456	-9.195358961	-2.111372698	-28.6023651	-3.913774811	-2.646808144	3.387593532	-16.42065991	-16.10579498	-9.378909265	-3.325324911	-2.334297308	-2.941680247	-9.524927981	-24.81120017	-8.711554333	0.90673397	-4.036695095	0.90673397	-4.036695095	-10.57636976	-8.668488515	-6.585183452	-10.19457922	-17.48766376	-22.44407242	-6.684844013	4.987979008	-21.78965309	-1.077811699	8.115312636	-18.65958341	-22.70114992	-4.839033167	-3.406126352	-12.48545127	-6.272571311	-28.01504541	-9.527568786	-0.86603819	-29.15537181	-22.5399149	-25.55968732	-20.4858739	-5.868315416	-16.81234276	-2.367124762	-19.90265453	-15.99454714	-15.80990234	-2.851614746	-6.603030739	0.524931097	-4.179344921	-11.33023312	-0.714787163	-8.663279959	-9.064476887	-3.123129879	-11.76197777	-16.22686852	0.738517314	-23.42105302	-23.25282367	1.453774566
STANDING	7	14.98434759	-0.772423808	-5.288225007	-51.90330123	-48.94024886	-48.60440093	50.81262046	-6.233173593	-2.737840723	-52.35962771	-51.20663893	-49.77553378	3.985150098	0.368191188	-0.574627558	-51.74938787	-51.18796231	-51.51918282	-1.545385726	-4.10398315	4.510538503	-50.09812743	-50.33128818	-50.4364312	-4.77816021	-2.187827343	-2.890567082	-51.19712007	-51.77240114	-51.84283992	-49.96440694	-49.48027831	-49.96440694	-49.48027831	-51.58920923	-51.33401687	-50.00155492	-48.67726482	-51.8009854	-51.52172029	-51.76413722	-49.91984054	-49.74317755	-51.96869081	-48.71329391	-48.35501713	-4.224350597	-8.465693127	0.052413826	-51.74512357	-51.25974993	-51.31617108	-51.87264139	-51.24306538	-51.65028667	5.235067246	-9.98942598	-4.725490933	-49.7204468	-50.75007958	-50.72974798	-50.23827527	-50.12836236	-50.57998854	-9.967053117	-15.817781	-9.970181286	-50.11740687	-49.67626215	-1.528794398	-51.27314808	-51.36188458	13.60825031	-49.7513642	-48.75195137	-9.920628511	-51.60457194	-51.51066917	5.059949222
